time_us, abag_bias, abag_gain, abag_control, abag_ek_bar, local_vz
4208642, 0.205000, 0.205000, 0.410000, 1.000000, 0.000038
4218757, 0.207000, 0.207000, 0.414000, 1.000000, 0.000043
4228856, 0.208000, 0.208000, 0.416000, 1.000000, 0.000006
4239105, 0.209000, 0.209000, 0.418000, 1.000000, 0.000028
4249225, 0.210000, 0.210000, 0.420000, 1.000000, 0.000008
4259345, 0.212000, 0.212000, 0.424000, 1.000000, 0.000053
4269468, 0.213000, 0.213000, 0.426000, 1.000000, 0.000023
4279709, 0.214000, 0.214000, 0.428000, 1.000000, 0.000025
4289952, 0.215000, 0.215000, 0.430000, 1.000000, 0.000037
4300053, 0.217000, 0.217000, 0.434000, 1.000000, 0.000028
4310299, 0.218000, 0.218000, 0.436000, 1.000000, 0.000029
4320416, 0.219000, 0.219000, 0.438000, 1.000000, 0.000005
4330538, 0.220000, 0.220000, 0.440000, 1.000000, 0.000028
4340617, 0.222000, 0.222000, 0.444000, 1.000000, 0.000031
4350749, 0.223000, 0.223000, 0.446000, 1.000000, 0.000059
4360832, 0.224000, 0.224000, 0.448000, 1.000000, 0.000014
4371088, 0.225000, 0.225000, 0.450000, 1.000000, 0.000043
4381167, 0.227000, 0.227000, 0.454000, 1.000000, 0.000004
4391420, 0.228000, 0.228000, 0.456000, 1.000000, 0.000036
4401541, 0.229000, 0.229000, 0.458000, 1.000000, 0.000024
4411622, 0.230000, 0.230000, 0.460000, 1.000000, 0.000037
4421707, 0.232000, 0.232000, 0.464000, 1.000000, 0.000019
4431977, 0.233000, 0.233000, 0.466000, 1.000000, 0.000033
4442061, 0.234000, 0.234000, 0.468000, 1.000000, 0.000031
4452207, 0.235000, 0.235000, 0.470000, 1.000000, 0.000010
4462319, 0.237000, 0.237000, 0.474000, 1.000000, 0.000011
4472432, 0.238000, 0.238000, 0.476000, 1.000000, 0.000035
4482625, 0.239000, 0.239000, 0.478000, 1.000000, 0.000042
4492703, 0.240000, 0.240000, 0.480000, 1.000000, 0.000033
4502817, 0.241000, 0.241000, 0.482000, 1.000000, 0.000036
4512985, 0.243000, 0.243000, 0.486000, 1.000000, 0.000013
4523212, 0.244000, 0.244000, 0.488000, 1.000000, 0.000033
4533328, 0.245000, 0.245000, 0.490000, 1.000000, 0.000053
4543567, 0.246000, 0.246000, 0.492000, 1.000000, 0.000012
4553806, 0.248000, 0.248000, 0.496000, 1.000000, 0.000007
4564041, 0.249000, 0.249000, 0.498000, 1.000000, 0.000026
4574288, 0.250000, 0.250000, 0.500000, 1.000000, 0.000032
4584414, 0.251000, 0.251000, 0.502000, 1.000000, 0.000025
4594658, 0.253000, 0.253000, 0.506000, 1.000000, 0.000042
4604742, 0.254000, 0.254000, 0.508000, 1.000000, 0.000025
4614993, 0.255000, 0.255000, 0.510000, 1.000000, 0.000033
4625118, 0.256000, 0.256000, 0.512000, 1.000000, 0.000037
4635361, 0.258000, 0.258000, 0.516000, 1.000000, 0.000047
4645486, 0.259000, 0.259000, 0.518000, 1.000000, 0.000030
4655738, 0.260000, 0.260000, 0.520000, 1.000000, 0.000040
4665854, 0.261000, 0.261000, 0.522000, 1.000000, 0.000023
4676102, 0.263000, 0.263000, 0.526000, 1.000000, 0.000057
4686354, 0.264000, 0.264000, 0.528000, 1.000000, 0.000025
4696532, 0.265000, 0.265000, 0.530000, 1.000000, 0.000058
4706649, 0.266000, 0.266000, 0.532000, 1.000000, -0.000000
4716732, 0.268000, 0.268000, 0.536000, 1.000000, 0.000049
4726931, 0.269000, 0.269000, 0.538000, 1.000000, 0.000057
4737047, 0.270000, 0.270000, 0.540000, 1.000000, 0.000012
4747189, 0.271000, 0.271000, 0.542000, 1.000000, 0.000034
4757302, 0.273000, 0.273000, 0.546000, 1.000000, 0.000032
4767424, 0.274000, 0.274000, 0.548000, 1.000000, 0.000016
4777546, 0.275000, 0.275000, 0.550000, 1.000000, 0.000017
4787660, 0.276000, 0.276000, 0.552000, 1.000000, 0.000039
4797874, 0.278000, 0.278000, 0.556000, 1.000000, 0.000034
4808094, 0.279000, 0.279000, 0.558000, 1.000000, 0.000056
4818209, 0.280000, 0.280000, 0.560000, 1.000000, 0.000056
4828332, 0.281000, 0.281000, 0.562000, 1.000000, 0.000033
4838568, 0.283000, 0.283000, 0.566000, 1.000000, 0.000018
4848648, 0.284000, 0.284000, 0.568000, 1.000000, 0.000044
4858896, 0.285000, 0.285000, 0.570000, 1.000000, 0.000056
4869015, 0.286000, 0.286000, 0.572000, 1.000000, 0.000031
4879253, 0.288000, 0.288000, 0.576000, 1.000000, 0.000055
4889385, 0.289000, 0.289000, 0.578000, 1.000000, 0.000019
4899643, 0.290000, 0.290000, 0.580000, 1.000000, 0.000042
4909770, 0.291000, 0.291000, 0.582000, 1.000000, 0.000042
4920016, 0.293000, 0.293000, 0.586000, 1.000000, 0.000081
4930218, 0.294000, 0.294000, 0.588000, 1.000000, 0.000046
4940506, 0.295000, 0.295000, 0.590000, 1.000000, 0.000051
4950727, 0.296000, 0.296000, 0.592000, 1.000000, 0.000076
4960828, 0.298000, 0.298000, 0.596000, 1.000000, 0.000128
4970966, 0.299000, 0.299000, 0.598000, 1.000000, 0.000110
4981092, 0.300000, 0.300000, 0.600000, 1.000000, 0.000048
4991346, 0.301000, 0.301000, 0.602000, 1.000000, 0.000141
5001464, 0.303000, 0.303000, 0.606000, 1.000000, 0.000227
5011713, 0.304000, 0.304000, 0.608000, 1.000000, 0.000340
5021828, 0.305000, 0.305000, 0.610000, 1.000000, 0.000215
5032083, 0.306000, 0.306000, 0.612000, 1.000000, 0.000520
5042216, 0.308000, 0.308000, 0.616000, 1.000000, 0.000189
5052335, 0.309000, 0.309000, 0.618000, 1.000000, 0.000336
5062451, 0.310000, 0.310000, 0.620000, 1.000000, 0.000168
5072573, 0.311000, 0.311000, 0.622000, 1.000000, 0.000271
5082788, 0.313000, 0.313000, 0.626000, 1.000000, 0.000079
5092913, 0.314000, 0.314000, 0.628000, 1.000000, 0.000150
5103035, 0.315000, 0.315000, 0.630000, 1.000000, 0.000145
5113157, 0.316000, 0.316000, 0.632000, 1.000000, 0.000045
5123401, 0.318000, 0.318000, 0.636000, 1.000000, 0.000042
5133515, 0.319000, 0.319000, 0.638000, 1.000000, 0.000072
5143757, 0.320000, 0.320000, 0.640000, 1.000000, 0.000133
5153998, 0.321000, 0.321000, 0.642000, 1.000000, 0.000074
5164115, 0.323000, 0.323000, 0.646000, 1.000000, 0.000137
5174351, 0.324000, 0.324000, 0.648000, 1.000000, 0.000081
5184497, 0.325000, 0.325000, 0.650000, 1.000000, 0.000145
5194720, 0.326000, 0.326000, 0.652000, 1.000000, 0.000070
5204818, 0.328000, 0.328000, 0.656000, 1.000000, 0.000105
5215070, 0.329000, 0.329000, 0.658000, 1.000000, 0.000037
5225197, 0.330000, 0.330000, 0.660000, 1.000000, 0.000096
5235448, 0.331000, 0.331000, 0.662000, 1.000000, 0.000114
5245681, 0.333000, 0.333000, 0.666000, 1.000000, 0.000160
5255950, 0.334000, 0.334000, 0.668000, 1.000000, 0.000156
5266197, 0.335000, 0.335000, 0.670000, 1.000000, 0.000086
5276503, 0.336000, 0.336000, 0.672000, 1.000000, 0.000132
5286749, 0.338000, 0.338000, 0.676000, 1.000000, 0.000184
5296873, 0.339000, 0.339000, 0.678000, 1.000000, 0.000168
5306997, 0.340000, 0.340000, 0.680000, 1.000000, 0.000057
5317121, 0.341000, 0.341000, 0.682000, 1.000000, 0.000121
5327263, 0.343000, 0.343000, 0.686000, 1.000000, 0.000093
5337382, 0.344000, 0.344000, 0.688000, 1.000000, 0.000147
5347528, 0.345000, 0.345000, 0.690000, 1.000000, 0.000073
5357642, 0.346000, 0.346000, 0.692000, 1.000000, 0.000170
5367759, 0.348000, 0.348000, 0.696000, 1.000000, 0.000070
5377984, 0.349000, 0.349000, 0.698000, 1.000000, 0.000104
5388111, 0.350000, 0.350000, 0.700000, 1.000000, 0.000119
5398344, 0.351000, 0.351000, 0.702000, 1.000000, 0.000038
5408626, 0.353000, 0.353000, 0.706000, 1.000000, 0.000038
5418746, 0.354000, 0.354000, 0.708000, 1.000000, 0.000119
5428853, 0.355000, 0.355000, 0.710000, 1.000000, 0.000120
5439102, 0.356000, 0.356000, 0.712000, 1.000000, 0.000041
5449220, 0.358000, 0.358000, 0.716000, 1.000000, 0.000072
5459477, 0.359000, 0.359000, 0.718000, 1.000000, 0.000049
5469715, 0.360000, 0.360000, 0.720000, 1.000000, 0.000061
5479842, 0.361000, 0.361000, 0.722000, 1.000000, 0.000088
5490039, 0.363000, 0.363000, 0.726000, 1.000000, 0.000090
5500307, 0.364000, 0.364000, 0.728000, 1.000000, 0.000034
5510422, 0.365000, 0.365000, 0.730000, 1.000000, 0.000045
5520600, 0.366000, 0.366000, 0.732000, 1.000000, 0.000059
5530838, 0.368000, 0.368000, 0.736000, 1.000000, 0.000112
5540947, 0.369000, 0.369000, 0.738000, 1.000000, 0.000060
5551167, 0.370000, 0.370000, 0.740000, 1.000000, 0.000051
5561293, 0.371000, 0.371000, 0.742000, 1.000000, 0.000047
5571540, 0.373000, 0.373000, 0.746000, 1.000000, 0.000093
5581776, 0.374000, 0.374000, 0.748000, 1.000000, 0.000071
5592036, 0.375000, 0.375000, 0.750000, 1.000000, 0.000039
5602207, 0.376000, 0.376000, 0.752000, 1.000000, 0.000079
5612324, 0.378000, 0.378000, 0.756000, 1.000000, 0.000155
5622454, 0.379000, 0.379000, 0.758000, 1.000000, 0.000122
5632585, 0.380000, 0.380000, 0.760000, 1.000000, 0.000062
5642719, 0.381000, 0.381000, 0.762000, 1.000000, 0.000112
5652818, 0.383000, 0.383000, 0.766000, 1.000000, 0.000067
5662949, 0.384000, 0.384000, 0.768000, 1.000000, 0.000141
5673062, 0.385000, 0.385000, 0.770000, 1.000000, 0.000145
5683294, 0.386000, 0.386000, 0.772000, 1.000000, 0.000075
5693414, 0.388000, 0.388000, 0.776000, 1.000000, 0.000115
5703548, 0.389000, 0.389000, 0.778000, 1.000000, 0.000242
5713769, 0.390000, 0.390000, 0.780000, 1.000000, 0.000178
5724021, 0.391000, 0.391000, 0.782000, 1.000000, 0.000104
5734132, 0.393000, 0.393000, 0.786000, 1.000000, 0.000322
5744388, 0.394000, 0.394000, 0.788000, 1.000000, 0.000156
5754643, 0.395000, 0.395000, 0.790000, 1.000000, 0.000357
5764718, 0.396000, 0.396000, 0.792000, 1.000000, 0.000223
5774960, 0.398000, 0.398000, 0.796000, 1.000000, 0.000800
5785081, 0.399000, 0.399000, 0.798000, 1.000000, 0.000455
5795197, 0.400000, 0.400000, 0.800000, 1.000000, 0.001839
5805317, 0.401000, 0.401000, 0.802000, 1.000000, 0.003743
5815591, 0.403000, 0.403000, 0.806000, 1.000000, 0.006147
5825683, 0.404000, 0.404000, 0.808000, 1.000000, 0.003639
5835941, 0.405000, 0.405000, 0.810000, 1.000000, 0.008398
5846072, 0.406000, 0.406000, 0.812000, 1.000000, 0.010328
5856169, 0.408000, 0.408000, 0.816000, 1.000000, 0.012752
5866282, 0.409000, 0.409000, 0.818000, 1.000000, 0.014414
5876605, 0.410000, 0.410000, 0.820000, 1.000000, 0.007904
5886731, 0.411000, 0.411000, 0.822000, 1.000000, 0.016548
5896832, 0.413000, 0.413000, 0.826000, 1.000000, 0.020535
5907093, 0.414000, 0.414000, 0.828000, 1.000000, 0.022251
5917210, 0.415000, 0.415000, 0.830000, 1.000000, 0.012252
5927336, 0.416000, 0.416000, 0.832000, 1.000000, 0.025966
5937454, 0.418000, 0.418000, 0.836000, 1.000000, 0.014723
5947578, 0.419000, 0.419000, 0.838000, 1.000000, 0.031792
5957786, 0.420000, 0.420000, 0.840000, 1.000000, 0.034785
5967904, 0.421000, 0.421000, 0.842000, 1.000000, 0.017706
5978131, 0.423000, 0.423000, 0.846000, 1.000000, 0.019916
5988243, 0.424000, 0.424000, 0.848000, 1.000000, 0.041606
5998483, 0.425000, 0.425000, 0.850000, 1.000000, 0.043226
6008591, 0.426000, 0.426000, 0.852000, 1.000000, 0.022308
6018818, 0.428000, 0.428000, 0.856000, 1.000000, 0.049501
6028938, 0.429000, 0.429000, 0.858000, 1.000000, 0.024738
6039189, 0.429000, 0.428000, 0.001000, 0.500000, 0.051323
6049310, 0.429000, 0.429000, 0.858000, 0.625000, 0.026982
6059516, 0.429000, 0.427000, 0.002000, -0.085938, 0.053305
6069751, 0.429000, 0.426000, 0.855000, 0.185547, 0.027143
6079865, 0.429000, 0.425000, 0.004000, -0.110840, 0.054835
6089985, 0.429000, 0.424000, 0.005000, -0.333130, 0.054041
6100110, 0.429000, 0.422000, 0.007000, -0.249886, 0.053521
6110242, 0.429000, 0.421000, 0.008000, -0.437414, 0.056029
6120365, 0.429000, 0.420000, 0.849000, -0.078061, 0.029861
6130590, 0.429000, 0.419000, 0.010000, -0.308545, 0.053030
6140668, 0.429000, 0.418000, 0.011000, -0.481409, 0.056448
6150916, 0.429000, 0.416000, 0.013000, -0.333293, 0.054513
6161040, 0.429000, 0.415000, 0.844000, 0.000031, 0.028279
6171159, 0.429000, 0.414000, 0.015000, -0.249977, 0.060458
6181284, 0.429000, 0.413000, 0.016000, -0.437483, 0.056606
6191527, 0.429000, 0.411000, 0.018000, -0.308584, 0.058985
6201645, 0.429000, 0.410000, 0.019000, -0.481438, 0.057734
6211916, 0.429000, 0.409000, 0.838000, -0.111079, 0.031848
6222142, 0.429000, 0.408000, 0.021000, -0.333309, 0.056171
6232280, 0.429000, 0.406000, 0.835000, -0.124986, 0.031421
6242397, 0.429000, 0.405000, 0.024000, -0.343740, 0.056542
6252535, 0.429000, 0.404000, 0.833000, -0.007805, 0.028813
6262734, 0.429000, 0.403000, 0.026000, -0.255854, 0.061639
6272853, 0.429000, 0.401000, 0.830000, -0.081418, 0.029928
6283075, 0.429000, 0.400000, 0.029000, -0.311063, 0.061629
6293194, 0.429000, 0.399000, 0.030000, -0.483297, 0.060787
6303431, 0.429000, 0.398000, 0.827000, -0.112473, 0.032366
6313650, 0.429000, 0.398000, 0.031000, -0.500766, 0.061668
6323895, 0.429000, 0.397000, 0.826000, -0.125575, 0.032957
6334140, 0.429000, 0.396000, 0.033000, -0.344181, 0.058435
6344393, 0.429000, 0.395000, 0.824000, -0.008136, 0.031041
6354630, 0.429000, 0.393000, 0.036000, -0.442076, 0.060200
6364708, 0.429000, 0.392000, 0.821000, -0.081557, 0.034546
6374939, 0.429000, 0.391000, 0.038000, -0.311168, 0.062508
6385057, 0.429000, 0.390000, 0.039000, -0.483376, 0.064818
6395170, 0.429000, 0.388000, 0.041000, -0.334399, 0.062343
6405290, 0.429000, 0.387000, 0.816000, -0.000799, 0.033062
6415547, 0.429000, 0.386000, 0.043000, -0.250599, 0.069268
6425660, 0.429000, 0.385000, 0.044000, -0.437950, 0.064623
6435894, 0.429000, 0.383000, 0.046000, -0.308847, 0.065411
6446140, 0.429000, 0.382000, 0.047000, -0.481635, 0.065918
6456273, 0.429000, 0.381000, 0.810000, -0.111226, 0.035622
6466526, 0.429000, 0.380000, 0.049000, -0.333420, 0.065909
6476602, 0.429000, 0.380000, 0.809000, -0.125049, 0.036823
6486718, 0.429000, 0.379000, 0.050000, -0.343786, 0.065247
6496828, 0.429000, 0.378000, 0.807000, -0.007840, 0.034114
6507087, 0.429000, 0.377000, 0.052000, -0.255880, 0.071304
6517216, 0.429000, 0.375000, 0.804000, -0.081432, 0.037095
6527338, 0.429000, 0.374000, 0.055000, -0.311074, 0.069597
6537457, 0.429000, 0.373000, 0.056000, -0.483306, 0.071563
6547581, 0.429000, 0.372000, 0.801000, -0.112479, 0.038344
6557776, 0.429000, 0.370000, 0.799000, -0.000770, 0.035323
6567900, 0.429000, 0.369000, 0.060000, -0.250577, 0.076145
6578126, 0.429000, 0.368000, 0.061000, -0.437933, 0.070823
6588252, 0.429000, 0.367000, 0.796000, -0.078450, 0.039802
6598459, 0.429000, 0.365000, 0.064000, -0.481628, 0.072756
6608589, 0.429000, 0.364000, 0.793000, -0.111221, 0.040315
6618818, 0.429000, 0.363000, 0.066000, -0.333416, 0.073839
6628937, 0.429000, 0.362000, 0.791000, -0.000062, 0.037193
6639059, 0.429000, 0.360000, 0.069000, -0.437535, 0.073899
6649176, 0.429000, 0.359000, 0.788000, -0.078151, 0.041291
6659433, 0.429000, 0.358000, 0.071000, -0.308613, 0.076541
6669665, 0.429000, 0.357000, 0.072000, -0.481460, 0.077606
6679783, 0.429000, 0.355000, 0.074000, -0.333321, 0.077387
6689902, 0.429000, 0.354000, 0.783000, 0.000009, 0.039756
6700168, 0.429000, 0.353000, 0.076000, -0.249993, 0.086416
6710285, 0.429000, 0.352000, 0.077000, -0.437495, 0.080387
6720430, 0.429000, 0.350000, 0.079000, -0.308591, 0.085527
6730661, 0.429000, 0.349000, 0.080000, -0.481443, 0.082864
6740759, 0.429000, 0.348000, 0.777000, -0.111082, 0.045229
6751017, 0.429000, 0.347000, 0.082000, -0.333312, 0.083194
6761130, 0.429000, 0.345000, 0.774000, -0.124988, 0.045607
6771245, 0.429000, 0.344000, 0.085000, -0.343741, 0.083335
6781361, 0.429000, 0.343000, 0.772000, -0.007806, 0.042823
6791630, 0.429000, 0.342000, 0.087000, -0.255854, 0.090996
6801745, 0.429000, 0.340000, 0.769000, -0.081418, 0.046073
6812001, 0.429000, 0.339000, 0.090000, -0.311064, 0.087515
6822181, 0.429000, 0.338000, 0.091000, -0.483298, 0.089327
6832316, 0.429000, 0.337000, 0.766000, -0.112473, 0.046536
6842431, 0.429000, 0.335000, 0.764000, -0.000766, 0.043212
6852584, 0.429000, 0.334000, 0.095000, -0.250575, 0.090733
6862789, 0.429000, 0.333000, 0.096000, -0.437931, 0.084961
6872902, 0.429000, 0.332000, 0.761000, -0.078448, 0.047123
6883057, 0.429000, 0.331000, 0.098000, -0.308836, 0.087609
6893177, 0.429000, 0.329000, 0.758000, -0.111220, 0.045158
6903412, 0.429000, 0.328000, 0.101000, -0.333415, 0.084246
6913531, 0.429000, 0.329000, 0.100000, -0.500061, 0.087976
6923780, 0.429000, 0.328000, 0.757000, -0.125046, 0.045466
6934021, 0.429000, 0.326000, 0.755000, -0.007838, 0.042721
6944271, 0.429000, 0.325000, 0.104000, -0.255879, 0.089568
6954523, 0.429000, 0.324000, 0.105000, -0.441909, 0.083933
6964581, 0.429000, 0.323000, 0.752000, -0.081432, 0.041843
6974790, 0.429000, 0.321000, 0.108000, -0.483305, 0.085589
6984875, 0.429000, 0.320000, 0.749000, -0.112479, 0.045909
6995078, 0.429000, 0.319000, 0.110000, -0.334359, 0.082487
7005196, 0.429000, 0.318000, 0.747000, -0.000769, 0.041887
7015445, 0.429000, 0.316000, 0.113000, -0.437933, 0.082415
7025574, 0.429000, 0.315000, 0.744000, -0.078450, 0.044644
7035697, 0.429000, 0.314000, 0.115000, -0.308837, 0.085682
7045935, 0.429000, 0.313000, 0.116000, -0.481628, 0.085125
7056049, 0.429000, 0.311000, 0.118000, -0.333416, 0.084853
7066298, 0.429000, 0.310000, 0.739000, -0.000062, 0.043409
7076615, 0.429000, 0.309000, 0.120000, -0.250046, 0.089119
7086734, 0.429000, 0.308000, 0.121000, -0.437535, 0.084899
7096838, 0.429000, 0.306000, 0.123000, -0.308613, 0.086804
7107100, 0.429000, 0.305000, 0.124000, -0.481460, 0.087199
7117231, 0.429000, 0.304000, 0.733000, -0.111095, 0.045733
7127353, 0.429000, 0.303000, 0.126000, -0.333321, 0.087973
7137472, 0.429000, 0.301000, 0.730000, -0.124993, 0.047708
7147595, 0.429000, 0.300000, 0.129000, -0.343745, 0.087880
7157718, 0.429000, 0.301000, 0.128000, -0.507809, 0.090939
7167841, 0.429000, 0.300000, 0.729000, -0.130857, 0.045876
7178065, 0.429000, 0.298000, 0.727000, -0.011107, 0.045928
7188188, 0.429000, 0.297000, 0.132000, -0.258330, 0.093000
7198403, 0.429000, 0.296000, 0.133000, -0.443748, 0.089956
7208543, 0.429000, 0.295000, 0.724000, -0.082811, 0.047839
7218739, 0.429000, 0.293000, 0.136000, -0.484081, 0.091529
7228840, 0.429000, 0.292000, 0.721000, -0.113061, 0.048283
7239098, 0.429000, 0.291000, 0.138000, -0.334796, 0.090646
7249217, 0.429000, 0.292000, 0.137000, -0.501097, 0.095468
7259333, 0.429000, 0.290000, 0.139000, -0.344367, 0.092655
7269452, 0.429000, 0.289000, 0.718000, -0.008275, 0.047228
7279582, 0.429000, 0.288000, 0.141000, -0.256206, 0.097191
7289702, 0.429000, 0.287000, 0.142000, -0.442155, 0.094067
7299965, 0.429000, 0.286000, 0.715000, -0.081616, 0.049479
7310076, 0.429000, 0.284000, 0.145000, -0.483409, 0.096576
7320329, 0.429000, 0.283000, 0.712000, -0.112557, 0.049204
7330553, 0.429000, 0.282000, 0.147000, -0.334418, 0.095794
7340633, 0.429000, 0.283000, 0.146000, -0.500813, 0.098651
7350884, 0.429000, 0.285000, 0.144000, -0.719207, 0.097895
7360990, 0.428000, 0.286000, 0.142000, -0.789406, 0.050019
7371109, 0.427000, 0.287000, 0.140000, -0.842054, 0.098334
7381226, 0.426000, 0.288000, 0.138000, -0.881541, 0.097671
7391476, 0.426000, 0.288000, 0.138000, -0.558367, 0.096222
7401594, 0.426000, 0.289000, 0.137000, -0.668775, 0.097142
7411861, 0.425000, 0.290000, 0.135000, -0.751581, 0.050734
7421994, 0.424000, 0.291000, 0.133000, -0.813686, 0.096156
7432195, 0.424000, 0.291000, 0.133000, -0.520198, 0.097025
7442315, 0.424000, 0.292000, 0.132000, -0.640149, 0.097864
7452441, 0.424000, 0.291000, 0.715000, -0.230112, 0.048516
7462567, 0.424000, 0.290000, 0.134000, -0.422584, 0.095675
7472638, 0.424000, 0.292000, 0.132000, -0.675203, 0.050575
7482848, 0.423000, 0.293000, 0.130000, -0.756402, 0.096134
7492974, 0.422000, 0.294000, 0.128000, -0.817302, 0.100780
7503202, 0.422000, 0.293000, 0.715000, -0.362976, 0.049610
7513319, 0.422000, 0.293000, 0.715000, -0.141674, 0.049700
7523557, 0.422000, 0.292000, 0.130000, -0.356256, 0.101631
7533796, 0.422000, 0.293000, 0.129000, -0.517192, 0.100026
7544045, 0.422000, 0.294000, 0.128000, -0.637894, 0.050432
7554279, 0.421000, 0.296000, 0.125000, -0.796315, 0.101570
7564398, 0.420000, 0.297000, 0.123000, -0.847236, 0.050218
7574514, 0.419000, 0.298000, 0.121000, -0.885427, 0.100593
7584723, 0.418000, 0.299000, 0.119000, -0.914071, 0.103012
7594839, 0.416000, 0.301000, 0.115000, -0.951665, 0.104277
7604942, 0.415000, 0.302000, 0.113000, -0.963748, 0.051355
7615205, 0.414000, 0.303000, 0.111000, -0.972811, 0.101644
7625326, 0.413000, 0.304000, 0.109000, -0.979609, 0.102686
7635496, 0.411000, 0.306000, 0.105000, -0.988530, 0.103098
7645620, 0.410000, 0.307000, 0.103000, -0.991397, 0.103859
7655741, 0.409000, 0.308000, 0.101000, -0.993548, 0.051728
7665979, 0.408000, 0.309000, 0.099000, -0.995161, 0.105871
7676109, 0.406000, 0.311000, 0.095000, -0.997278, 0.052214
7686223, 0.405000, 0.312000, 0.093000, -0.997959, 0.103854
7696353, 0.404000, 0.313000, 0.091000, -0.998469, 0.052542
7706477, 0.403000, 0.314000, 0.089000, -0.998852, 0.104424
7716577, 0.402000, 0.315000, 0.087000, -0.999139, 0.053569
7726827, 0.400000, 0.317000, 0.083000, -0.999516, 0.108112
7736950, 0.399000, 0.318000, 0.081000, -0.999637, 0.107722
7747178, 0.398000, 0.319000, 0.079000, -0.999727, 0.053343
7757310, 0.396000, 0.321000, 0.075000, -0.999847, 0.052840
7767429, 0.395000, 0.322000, 0.073000, -0.999885, 0.105133
7777553, 0.394000, 0.323000, 0.071000, -0.999914, 0.106254
7787675, 0.393000, 0.324000, 0.069000, -0.999935, 0.053881
7797828, 0.392000, 0.325000, 0.067000, -0.999952, 0.107996
7808046, 0.390000, 0.327000, 0.063000, -0.999973, 0.053712
7818277, 0.389000, 0.328000, 0.061000, -0.999980, 0.108761
7828535, 0.388000, 0.329000, 0.059000, -0.999985, 0.109582
7838790, 0.387000, 0.330000, 0.057000, -0.999988, 0.054148
7848910, 0.385000, 0.332000, 0.053000, -0.999994, 0.054500
7859129, 0.384000, 0.333000, 0.051000, -0.999995, 0.108721
7869248, 0.383000, 0.334000, 0.049000, -0.999996, 0.110240
7879378, 0.382000, 0.335000, 0.047000, -0.999997, 0.054932
7889495, 0.380000, 0.337000, 0.043000, -0.999998, 0.111765
7899755, 0.379000, 0.338000, 0.041000, -0.999999, 0.054015
7909880, 0.378000, 0.339000, 0.039000, -0.999999, 0.104637
7920114, 0.377000, 0.340000, 0.037000, -0.999999, 0.100266
7930327, 0.377000, 0.340000, 0.037000, -0.625000, 0.094881
7940456, 0.377000, 0.339000, 0.716000, -0.218750, 0.045428
7950566, 0.377000, 0.338000, 0.039000, -0.414062, 0.092697
7960736, 0.377000, 0.339000, 0.038000, -0.560547, 0.088809
7970852, 0.377000, 0.337000, 0.040000, -0.377808, 0.089847
7980976, 0.377000, 0.338000, 0.039000, -0.533356, 0.092479
7991237, 0.377000, 0.337000, 0.714000, -0.150017, 0.048792
8001354, 0.377000, 0.336000, 0.041000, -0.362513, 0.088913
8011591, 0.377000, 0.334000, 0.043000, -0.266413, 0.100623
8021830, 0.377000, 0.333000, 0.044000, -0.449810, 0.097339
8032097, 0.377000, 0.334000, 0.043000, -0.587357, 0.052719
8042234, 0.377000, 0.335000, 0.042000, -0.690518, 0.105778
8052355, 0.375000, 0.337000, 0.038000, -0.825916, 0.052740
8062480, 0.374000, 0.338000, 0.036000, -0.869437, 0.104624
8072593, 0.373000, 0.339000, 0.034000, -0.902078, 0.108209
8082801, 0.372000, 0.340000, 0.032000, -0.926558, 0.052753
8092924, 0.370000, 0.342000, 0.028000, -0.958689, 0.053464
8103146, 0.369000, 0.343000, 0.026000, -0.969017, 0.109294
8113264, 0.368000, 0.344000, 0.024000, -0.976763, 0.110390
8123499, 0.367000, 0.345000, 0.022000, -0.982572, 0.054748
8133717, 0.365000, 0.347000, 0.018000, -0.990197, 0.114446
8143970, 0.364000, 0.348000, 0.016000, -0.992648, 0.056875
8154172, 0.363000, 0.349000, 0.014000, -0.994486, 0.115214
8164294, 0.362000, 0.350000, 0.012000, -0.995864, 0.056400
8174407, 0.360000, 0.352000, 0.008000, -0.997674, 0.114289
8184686, 0.359000, 0.353000, 0.006000, -0.998255, 0.057377
8194800, 0.358000, 0.354000, 0.004000, -0.998691, 0.112873
8204886, 0.357000, 0.355000, 0.002000, -0.999019, 0.113575
8215114, 0.355000, 0.357000, -0.002000, -0.999448, 0.114519
8225242, 0.354000, 0.358000, -0.004000, -0.999586, 0.057976
8235507, 0.353000, 0.359000, -0.006000, -0.999689, 0.114553
8245634, 0.352000, 0.360000, -0.008000, -0.999767, 0.115280
8255753, 0.350000, 0.362000, -0.012000, -0.999869, 0.113557
8265997, 0.349000, 0.363000, -0.014000, -0.999902, 0.115067
8276269, 0.348000, 0.364000, -0.016000, -0.999926, 0.058108
8286387, 0.347000, 0.365000, -0.018000, -0.999945, 0.114602
8296531, 0.345000, 0.367000, -0.022000, -0.999969, 0.058505
8306786, 0.344000, 0.368000, -0.024000, -0.999977, 0.117802
8316869, 0.343000, 0.369000, -0.026000, -0.999983, 0.057330
8327131, 0.342000, 0.370000, -0.028000, -0.999987, 0.116002
8337246, 0.340000, 0.372000, -0.032000, -0.999993, 0.058008
8347372, 0.339000, 0.373000, -0.034000, -0.999994, 0.113846
8357488, 0.338000, 0.374000, -0.036000, -0.999996, 0.118263
8367611, 0.337000, 0.375000, -0.038000, -0.999997, 0.059378
